01-11-2022 10:48:25.691 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
01-11-2022 10:48:25.691 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3534 ms
01-11-2022 10:48:26.793 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
01-11-2022 10:48:26.822 [main] INFO  org.springframework.boot.autoconfigure.logging.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
01-11-2022 10:51:07.763 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - Starting SiteSearchEngineApplication on dikdack_PC with PID 14536 (started by vadim in C:\Users\vadim\OneDrive\Рабочий стол\SiteSearchEngine)
01-11-2022 10:51:07.778 [main] INFO  pet.skillbox.sitesearchengine.SiteSearchEngineApplication - No active profile set, falling back to default profiles: default
01-11-2022 10:51:08.804 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
01-11-2022 10:51:08.900 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 87ms. Found 5 repository interfaces.
01-11-2022 10:51:09.441 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$ee8c7735] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
01-11-2022 10:51:09.462 [main] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.hateoas.config.HateoasConfiguration' of type [org.springframework.hateoas.config.HateoasConfiguration$$EnhancerBySpringCGLIB$$6e0cc467] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
